Rank,CCA3,Country/Territory,Capital,Continent,2022 Population,2020 Population,2015 Population,2010 Population,2000 Population,1990 Population,1980 Population,1970 Population,Area (km²),Density (per km²),Growth Rate,World Population Percentage,Country,Code,Year,GDP-Growth,GDP-Per-Capita,GDP,Host_country,Host_city,Country_Name,Country_Code,Gold,Silver,Bronze
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1984,2.69132318482073,35037.6326113354,293258993521.7,United States,Los Angeles,Sweden,SWE,2,11,6
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1988,0.75467475016579,37564.858093258,321511422218.61,South Korea,Seoul,Sweden,SWE,0,4,7
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1992,4.08773984858415,36469.7756657443,320231800328.106,Spain,Barcelona,Sweden,SWE,1,7,4
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,1996,4.24095619706158,40986.7753657733,362772883106.3,United States,Atlanta,Sweden,SWE,2,4,2
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,2000,2.07530080281266,46123.93698826,411654200414.867,Australia,Sydney,Sweden,SWE,4,5,3
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,2004,4.69955810856406,52106.2115131397,473150714176.123,Greece,Athens,Sweden,SWE,4,2,1
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,2008,5.99196804099729,52132.9185271581,488909078695.423,China,Beijing,Sweden,SWE,0,4,1
87,SWE,Sweden,Stockholm,Europe,10549347,10368969,9849349,9381729,8871043,8548406,8311763,8027702,450295,23.4276,1.0079,0.13,Sweden,SWE,2012,2.60190266972866,53618.5755078668,519891606167.582,Great Britain,London,Sweden,SWE,1,4,3
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1972,1.45490781982069,54266.6177698641,344126601258.905,West Germany,Munich,Switzerland,SUI,0,3,0
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1976,0.409083762236563,51507.8430868313,323558775216.586,Canada,Montreal,Switzerland,SUI,1,1,2
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1980,-1.30941744028873,54420.9719274919,347821247668.926,Soviet Union,Moscow,Switzerland,SUI,2,0,0
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1984,1.85863278232983,58542.7118143479,380769056936.784,United States,Los Angeles,Switzerland,SUI,0,4,4
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1988,3.67462563846016,64343.5184247218,432100120508.07,South Korea,Seoul,Switzerland,SUI,0,2,2
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1992,1.26975769258722,61889.665951548,432843636283.607,Spain,Barcelona,Switzerland,SUI,1,0,0
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,1996,2.98989184573122,64822.2941511056,460886576236.655,United States,Atlanta,Switzerland,SUI,4,3,0
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,2000,0.162612902402543,67860.244831941,494345122120.216,Australia,Sydney,Switzerland,SUI,1,6,2
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,2004,3.98863422067916,72823.8372576833,545008791663.243,Greece,Athens,Switzerland,SUI,1,1,3
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,2008,3.00269910775171,74605.7210207051,583782977866.405,China,Beijing,Switzerland,SUI,2,1,4
101,CHE,Switzerland,Bern,Europe,8740472,8638613,8281732,7822435,7182059,6711693,6319113,6181227,41284,211.7157,1.0056,0.11,Switzerland,CHE,2012,2.44921809651646,76410.8566589945,625701684969.818,Great Britain,London,Switzerland,SUI,2,2,0
95,TJK,Tajikistan,Dushanbe,Asia,9952787,9543207,8524063,7621779,6272998,5417860,4045965,2993019,143100,69.5513,1.0208,0.12,Tajikistan,TJK,2008,6.5206807512775,749.552711015842,5642178579.58438,China,Beijing,Tajikistan,TJK,0,1,1
95,TJK,Tajikistan,Dushanbe,Asia,9952787,9543207,8524063,7621779,6272998,5417860,4045965,2993019,143100,69.5513,1.0208,0.12,Tajikistan,TJK,2012,6.70596816770588,904.475010024001,7464481210.4014,Great Britain,London,Tajikistan,TJK,0,0,1
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,1976,10.2957465349385,1321.6015252052,60017995792.2658,Canada,Montreal,Thailand,THA,0,0,1
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,1984,5.53382776724769,1727.33525955069,91514384420.51,United States,Los Angeles,Thailand,THA,0,1,0
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,1988,11.1671634446292,2503.80282231692,141610545731.926,South Korea,Seoul,Thailand,THA,0,0,1
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,1992,7.99690485492717,3299.34640785406,194249907286.591,Spain,Barcelona,Thailand,THA,0,0,1
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,1996,-7.63373363126698,3236.37219024565,199312314682.614,United States,Atlanta,Thailand,THA,1,0,1
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,2000,6.14887981743266,3731.26452885342,239058711719.124,Australia,Sydney,Thailand,THA,1,0,2
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,2004,4.96791682393713,4525.9588034838,297864826688.794,Greece,Athens,Thailand,THA,3,1,4
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,2008,7.5135906579751,5076.34299245077,341105009515.333,China,Beijing,Thailand,THA,2,2,2
20,THA,Thailand,Bangkok,Asia,71697030,71475664,70294397,68270489,63066603,55228410,45737753,35791728,513120,139.7276,1.0013,0.9,Thailand,THA,2012,0.984414063833114,5589.31172026118,382525395708.79,Great Britain,London,Thailand,THA,0,2,2
100,TGO,Togo,Lomé,Africa,8848699,8442580,7473229,6571855,5008035,3875947,2838110,2197383,56785,155.8281,1.0236,0.11,Togo,TGO,2008,6.09925916082048,533.508791977233,3426022205.75557,China,Beijing,Togo,TOG,0,0,1
197,TON,Tonga,Nuku‘alofa,Oceania,106858,105254,106122,107383,102603,98727,96708,86484,747,143.0495,1.0079,0.0,Tonga,TON,1996,2.71881265470742,3083.616807131,299209506.029536,United States,Atlanta,Tonga,TGA,0,1,0
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,1964,4.05682156142746,5157.55577165606,4740912943.75436,Japan,Tokyo,Trinidad and Tobago,TRI,0,1,2
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,1976,10.0164804980773,7512.97508025598,7915354999.60433,Canada,Montreal,Trinidad and Tobago,TRI,1,0,0
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,1996,8.1245639965458,8510.77501180526,10738002278.5196,United States,Atlanta,Trinidad and Tobago,TRI,0,0,2
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,2000,7.93670968715332,10916.2284916435,13942348940.4975,Australia,Sydney,Trinidad and Tobago,TRI,0,1,1
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,2004,13.2080586051735,15899.4003031649,20709938758.2907,Greece,Athens,Trinidad and Tobago,TRI,0,0,1
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,2008,3.32322471027371,16683.3553787376,22157948396.2042,China,Beijing,Trinidad and Tobago,TTO,1,1,0
153,TTO,Trinidad and Tobago,Port-of-Spain,North America,1531044,1518147,1460177,1410296,1332203,1266518,1127852,988890,5130,298.4491,1.0035,0.02,Trinidad and Tobago,TTO,2012,-0.96968415547687,16593.6021954449,22606161202.1468,Great Britain,London,Trinidad and Tobago,TRI,1,1,2
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,1964,3.45486789288765,1127.91413574275,5234649503.98211,Japan,Tokyo,Tunisia,TUN,0,1,1
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,1968,4.66963177594528,1253.38959811787,6346925527.45564,Mexico,Mexico City,Tunisia,TUN,1,0,1
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,1972,8.0747823315386,1603.86020851311,8870910716.78077,West Germany,Munich,Tunisia,TUN,0,1,0
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,1996,4.78376257190578,2759.51514864872,26242594452.9831,United States,Atlanta,Tunisia,TUN,0,0,1
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,2008,3.5106086386031,4141.97635336459,44050929160.2627,China,Beijing,Tunisia,TUN,1,0,0
79,TUN,Tunisia,Tunis,Africa,12356117,12161723,11557779,10895063,9893316,8440023,6578156,5047404,163610,75.5218,1.0076,0.15,Tunisia,TUN,2012,2.97139834510902,4302.48654422817,47599273438.5916,Great Britain,London,Tunisia,TUN,2,0,1
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1960,5.57142858180481,3230.6993628977,93150195819.4396,Italy,Rome,Turkey,TUR,7,2,0
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1964,11.2128150353514,3862.83852645776,122519608002.794,Japan,Tokyo,Turkey,TUR,2,3,1
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1968,3.2335089729326,4221.15392118275,147218243164.808,Mexico,Mexico City,Turkey,TUR,2,0,0
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1972,5.59447440269336,4744.4429955015,182045620414.76,West Germany,Munich,Turkey,TUR,0,1,0
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1984,7.01203111054399,5936.07105710548,297566581365.025,United States,Los Angeles,Turkey,TUR,0,0,3
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1988,9.26614667149322,6774.61830596507,365299342385.855,South Korea,Seoul,Turkey,TUR,1,1,0
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1992,-4.66814736394838,6889.80838103506,396606335166.812,Spain,Barcelona,Turkey,TUR,2,2,2
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,1996,2.30821346784387,8244.7518552191,505647959980.986,United States,Atlanta,Turkey,TUR,4,1,1
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,2000,6.43027863623553,8003.45420949351,521387961745.149,Australia,Sydney,Turkey,TUR,3,0,2
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,2004,7.10970342674806,10252.3604872223,704919602071.452,Greece,Athens,Turkey,TUR,3,3,5
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,2008,8.48737213928641,10672.3892452162,771901768870.083,China,Beijing,Turkey,TUR,1,1,3
18,TUR,Turkey,Ankara,Asia,85341241,84135428,79646178,73195345,64113547,54324142,44089069,35540990,783562,108.9145,1.0067,1.07,Turkey,TUR,2012,5.16669071840813,13277.7607704323,1025466784990.27,Great Britain,London,Turkey,TUR,1,1,1
31,UGA,Uganda,Kampala,Africa,47249585,44404611,37477356,32341728,24020697,17586630,13284026,10317212,241550,195.61,1.0304,0.59,Uganda,UGA,1996,4.90526548390793,398.863692276336,8890982814.5195,United States,Atlanta,Uganda,UGA,0,0,1
31,UGA,Uganda,Kampala,Africa,47249585,44404611,37477356,32341728,24020697,17586630,13284026,10317212,241550,195.61,1.0304,0.59,Uganda,UGA,2012,5.10630732428807,676.337633104653,24965074811.1287,Great Britain,London,Uganda,UGA,1,0,0
38,UKR,Ukraine,Kiev,Europe,39701739,43909666,44982564,45683020,48879755,51589817,49973920,47279086,603500,65.7858,0.912,0.5,Ukraine,UKR,1996,-1.89999998428991,1686.94178709922,84589906068.8543,United States,Atlanta,Ukraine,UKR,9,2,12
38,UKR,Ukraine,Kiev,Europe,39701739,43909666,44982564,45683020,48879755,51589817,49973920,47279086,603500,65.7858,0.912,0.5,Ukraine,UKR,2000,5.24929945234017,2131.7291662224,102754675134.835,Australia,Sydney,Ukraine,UKR,3,10,10
38,UKR,Ukraine,Kiev,Europe,39701739,43909666,44982564,45683020,48879755,51589817,49973920,47279086,603500,65.7858,0.912,0.5,Ukraine,UKR,2004,7.43990240080066,2983.85729494731,139607969151.671,Greece,Athens,Ukraine,UKR,8,5,9
38,UKR,Ukraine,Kiev,Europe,39701739,43909666,44982564,45683020,48879755,51589817,49973920,47279086,603500,65.7858,0.912,0.5,Ukraine,UKR,2008,3.83438769855928,2965.14236549771,136013155905.036,China,Beijing,Ukraine,UKR,7,4,11
38,UKR,Ukraine,Kiev,Europe,39701739,43909666,44982564,45683020,48879755,51589817,49973920,47279086,603500,65.7858,0.912,0.5,Ukraine,UKR,2012,-6.55261889108043,3123.91557226248,134331493522.859,Great Britain,London,Ukraine,UKR,5,4,10
97,ARE,United Arab Emirates,Abu Dhabi,Asia,9441129,9287289,8916899,8481771,3275333,1900151,1014048,298084,83600,112.9322,1.0081,0.12,United Arab Emirates,ARE,2004,9.83731977348492,53335.0315740292,282684947637.849,Greece,Athens,United Arab Emirates,UAE,1,0,0
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1960,6.10000000000004,18450.3009304636,3441682234966.81,Italy,Rome,United States,USA,34,21,16
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1964,6.50000000000033,21915.5830239318,4307726999184.04,Japan,Tokyo,United States,USA,36,26,28
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1968,-0.254079592763361,23207.2199359187,4758686862300.0,Mexico,Mexico City,United States,USA,45,28,34
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1972,-0.540546528852801,25421.3696704294,5436461589500.0,West Germany,Munich,United States,USA,33,31,30
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1976,5.53530269342748,28362.7717986387,6313127560800.0,Canada,Montreal,United States,USA,34,35,25
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1984,3.46265171340774,32925.2266772997,7906433457700.0,United States,Los Angeles,United States,USA,83,61,30
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1988,1.88596032242019,36059.3016312599,9001231051100.0,South Korea,Seoul,United States,USA,36,31,27
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1992,4.02883906403844,37813.7581782112,9949782934400.0,Spain,Barcelona,United States,USA,37,34,37
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,1996,4.48140755494944,41942.7095093781,11570064189000.0,United States,Atlanta,United States,USA,44,32,25
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,2000,1.7416952495761,45087.367278707,12968262715400.0,Australia,Sydney,United States,USA,37,24,32
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,2004,2.85497229206358,49405.7672960906,14741688498100.0,Greece,Athens,United States,USA,36,39,26
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,2008,2.56376655847168,48466.8233750801,14992052727000.0,China,Beijing,United States,USA,36,39,37
3,USA,United States,"Washington, D.C.",North America,338289857,335942003,324607776,311182845,282398554,248083732,223140018,200328340,9372610,36.0935,1.0038,4.24,United States,USA,2012,2.4519730360895,51015.1354768362,16242526401300.0,Great Britain,London,United States,USA,46,28,30
133,URY,Uruguay,Montevideo,South America,3422794,3429086,3402818,3352651,3292224,3117012,2953750,2790265,181034,18.9069,0.999,0.04,Uruguay,URY,1964,3.06285593524127,5502.52741509569,14982694335.3787,Japan,Tokyo,Uruguay,URU,0,0,1
133,URY,Uruguay,Montevideo,South America,3422794,3429086,3402818,3352651,3292224,3117012,2953750,2790265,181034,18.9069,0.999,0.04,Uruguay,URY,2000,-7.73200721167176,7971.31377552985,26512908469.9633,Australia,Sydney,Uruguay,URU,0,1,0
43,UZB,Uzbekistan,Tashkent,Asia,34627652,33526656,30949417,28614227,24925554,20579100,15947129,12011361,447400,77.3975,1.016,0.43,Uzbekistan,UZB,1996,4.3,774.337958424673,18623602238.0718,United States,Atlanta,Uzbekistan,UZB,0,1,1
43,UZB,Uzbekistan,Tashkent,Asia,34627652,33526656,30949417,28614227,24925554,20579100,15947129,12011361,447400,77.3975,1.016,0.43,Uzbekistan,UZB,2000,3.9734881948394,864.359315142761,21843958958.3906,Australia,Sydney,Uzbekistan,UZB,1,1,2
43,UZB,Uzbekistan,Tashkent,Asia,34627652,33526656,30949417,28614227,24925554,20579100,15947129,12011361,447400,77.3975,1.016,0.43,Uzbekistan,UZB,2004,7.45141847107085,1061.39520643162,28114501576.7622,Greece,Athens,Uzbekistan,UZB,2,1,2
43,UZB,Uzbekistan,Tashkent,Asia,34627652,33526656,30949417,28614227,24925554,20579100,15947129,12011361,447400,77.3975,1.016,0.43,Uzbekistan,UZB,2008,8.47906186371669,1377.08214046938,39332770928.9426,China,Beijing,Uzbekistan,UZB,0,1,3
43,UZB,Uzbekistan,Tashkent,Asia,34627652,33526656,30949417,28614227,24925554,20579100,15947129,12011361,447400,77.3975,1.016,0.43,Uzbekistan,UZB,2012,7.17938898924697,1734.36263628413,53345005658.0365,Great Britain,London,Uzbekistan,UZB,0,0,3
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,1960,8.53293376290713,12992.8269477038,113593388603.365,Italy,Rome,Venezuela,VEN,0,0,1
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,1968,7.71191438124382,14570.1008693714,166046595556.999,Mexico,Mexico City,Venezuela,VEN,1,0,0
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,1976,2.34689637191244,15659.8125661779,224948932384.315,Canada,Montreal,Venezuela,VEN,0,1,0
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,1980,-2.07100607069904,13197.3863790739,211390099736.022,Soviet Union,Moscow,Venezuela,VEN,0,1,0
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,1984,6.51034502827659,12391.7080147897,220225447230.551,United States,Los Angeles,Venezuela,VEN,0,0,3
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,2004,9.87214910851037,13413.0140896143,360142030430.877,Greece,Athens,Venezuela,VEN,0,0,2
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,2008,-1.48879125078348,13825.3580883312,393192354510.653,China,Beijing,Venezuela,VEN,0,0,1
51,VEN,Venezuela,Caracas,South America,28301696,28490453,30529716,28715022,24427729,19750579,15210443,11355475,916445,30.882,1.0036,0.35,"Venezuela, RB",VEN,2012,-3.89438647450662,14025.3575647702,421393747431.435,Great Britain,London,Venezuela,VEN,1,0,0
16,VNM,Vietnam,Hanoi,Asia,98186856,96648685,92191398,87411012,79001142,66912613,52968270,41928849,331212,296.4472,1.0074,1.23,Vietnam,VNM,2000,6.32082098771049,846.726291955591,69037326105.908,Australia,Sydney,Vietnam,VIE,0,1,0
16,VNM,Vietnam,Hanoi,Asia,98186856,96648685,92191398,87411012,79001142,66912613,52968270,41928849,331212,296.4472,1.0074,1.23,Vietnam,VNM,2008,6.42323821717494,1317.89070617836,115931749697.241,China,Beijing,Vietnam,VIE,0,1,0
16,VNM,Vietnam,Hanoi,Asia,98186856,96648685,92191398,87411012,79001142,66912613,52968270,41928849,331212,296.4472,1.0074,1.23,Vietnam,VNM,2012,5.98365463697851,1579.189101937,144834688912.566,Great Britain,London,Vietnam,VIE,0,0,1
63,ZMB,Zambia,Lusaka,Africa,20017675,18927715,16248230,13792086,9891136,7686401,5720438,4281671,752612,26.5976,1.028,0.25,Zambia,ZMB,1984,0.723893955923913,1091.9160183151,7803889933.50149,United States,Los Angeles,Zambia,ZAM,0,0,1
63,ZMB,Zambia,Lusaka,Africa,20017675,18927715,16248230,13792086,9891136,7686401,5720438,4281671,752612,26.5976,1.028,0.25,Zambia,ZMB,1996,-0.38574614579035,921.165531202502,9088657605.63674,United States,Atlanta,Zambia,ZAM,0,1,0
74,ZWE,Zimbabwe,Harare,Africa,16320537,15669666,14154937,12839771,11834676,10113893,7049926,5202918,390757,41.7665,1.0204,0.2,Zimbabwe,ZWE,1980,2.63429714408076,1364.61182140602,10859909746.198,Soviet Union,Moscow,Zimbabwe,ZIM,1,0,0
74,ZWE,Zimbabwe,Harare,Africa,16320537,15669666,14154937,12839771,11834676,10113893,7049926,5202918,390757,41.7665,1.0204,0.2,Zimbabwe,ZWE,2004,-3.46149519231606,931.5685400464,11323673004.4172,Greece,Athens,Zimbabwe,ZIM,1,1,1
74,ZWE,Zimbabwe,Harare,Africa,16320537,15669666,14154937,12839771,11834676,10113893,7049926,5202918,390757,41.7665,1.0204,0.2,Zimbabwe,ZWE,2008,19.6753231424645,948.33185445926,12041655200.0,China,Beijing,Zimbabwe,ZIM,1,3,0
